"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","107868","false","8","kg","107868","false","107868","false","0","false","0","96968.07","96968.07","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23820","false","8","kg","23820","false","23820","false","0","false","0","28186.03","28186.03","0","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","533","ABW","Aruba","0","W00","World","H4","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32317","false","8","kg","32317","false","32317","false","0","false","0","35028.029","35028.029","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75","false","8","kg","75","false","75","false","0","false","0","106.18","106.18","0","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","533","ABW","Aruba","0","W00","World","H4","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12807","false","8","kg","12807","false","12807","false","0","false","0","10607.484","10607.484","0","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","0","54.006","54.006","0","false","true",
"C","A","20210101","2021","52","2021","784","ARE","United Arab Emirates","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4412","false","8","kg","4412","false","4412","false","0","false","0","21304.288","21304.288","0","true","false",
"C","A","20210101","2021","52","2021","752","SWE","Sweden","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52.863","true","-1","N/A","0","false","52.863","true","0","false",,"116.597","116.597","6","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","0","5.031","5.031","0","false","true",
"C","A","20210101","2021","52","2021","752","SWE","Sweden","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","490.353","true","-1","N/A","0","false","490.353","true","0","false",,"816.177","816.177","6","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","0","24.97","24.97","0","true","false",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17292","false","8","kg","17292","false","17292","false","0","false","0","32725.43","32725.43","0","true","false",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false","0","943.29","943.29","0","true","false",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","311","false","8","kg","311","false","311","false","0","false","0","1031.733","1031.733","0","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","533","ABW","Aruba","0","W00","World","H4","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2910","false","8","kg","2910","false","2910","false","0","false","0","4894.999","4894.999","0","false","true",
"C","A","20210101","2021","52","2021","740","SUR","Suriname","X","Export","533","ABW","Aruba","0","W00","World","H3","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","551.75","false","5","u","142","false","551.75","false","551.75","false",,"4210","4210","0","false","true",
"C","A","20210101","2021","52","2021","752","SWE","Sweden","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38.281","true","-1","N/A","0","false","38.281","true","0","false",,"116.597","116.597","6","false","true",
"C","A","20210101","2021","52","2021","752","SWE","Sweden","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","966.604","true","-1","N/A","0","false","966.604","true","0","false",,"3264.71","3264.71","6","false","true",
"C","A","20210101","2021","52","2021","757","CHE","Switzerland","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","0","109.415","109.415","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34464","false","8","kg","34464","false","34464","false","0","false","0","194391.06","194391.06","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13771","false","8","kg","13771","false","13771","false","0","false","0","77456.29","77456.29","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","696","false","8","kg","696","false","696","false","0","false","0","1181.99","1181.99","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","152","false","8","kg","152","false","152","false","0","false","0","1424.03","1424.03","0","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10539","false","8","kg","10539","false","10539","false","0","false","0","75389.614","75389.614","0","false","true",
